95;American-Style Lager
25;Porter
26;American-Style Pale Ale
-1;
90;Traditional German-Style Bock
95;American-Style Lager
-1;
-1;
26;American-Style Pale Ale
-1;
-1;
-1;
26;American-Style Pale Ale
72;Other Belgian-Style Ales
-1;
50;South German-Style Hefeweizen
-1;
95;American-Style Lager
25;Porter
-1;
86;German-Style Schwarzbier
-1;
25;Porter
95;American-Style Lager
77;German-Style Pilsener
26;American-Style Pale Ale
116;Light American Wheat Ale or Lager
116;Light American Wheat Ale or Lager
-1;
-1;
-1;
-1;
116;Light American Wheat Ale or Lager
13;Old Ale
-1;
-1;
-1;
38;American-Style Brown Ale
-1;
50;South German-Style Hefeweizen
33;American-Style Amber/Red Ale
38;American-Style Brown Ale
-1;
-1;
25;Porter
25;Porter
25;Porter
10;English-Style Pale Mild Ale
15;Scotch Ale
90;Traditional German-Style Bock
26;American-Style Pale Ale
-1;
-1;
33;American-Style Amber/Red Ale
42;American-Style Stout
-1;
-1;
7;Scottish-Style Light Ale
72;Other Belgian-Style Ales
-1;
-1;
-1;
42;American-Style Stout
-1;
26;American-Style Pale Ale
-1;
95;American-Style Lager
-1;
33;American-Style Amber/Red Ale
50;South German-Style Hefeweizen
42;American-Style Stout
42;American-Style Stout
29;Dark American-Belgo-Style Ale
13;Old Ale
61;Belgian-Style Tripel
92;German-Style Doppelbock
13;Old Ale
5;Extra Special Bitter
26;American-Style Pale Ale
25;Porter
95;American-Style Lager
-1;
25;Porter
50;South German-Style Hefeweizen
26;American-Style Pale Ale
-1;
-1;
-1;
90;Traditional German-Style Bock
-1;
90;Traditional German-Style Bock
-1;
-1;
-1;
-1;
-1;
42;American-Style Stout
-1;
-1;
-1;
-1;
95;American-Style Lager
-1;
95;American-Style Lager
95;American-Style Lager
38;American-Style Brown Ale
-1;
26;American-Style Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
-1;
95;American-Style Lager
95;American-Style Lager
38;American-Style Brown Ale
95;American-Style Lager
25;Porter
42;American-Style Stout
26;American-Style Pale Ale
-1;
26;American-Style Pale Ale
25;Porter
26;American-Style Pale Ale
31;American-Style India Pale Ale
42;American-Style Stout
72;Other Belgian-Style Ales
50;South German-Style Hefeweizen
86;German-Style Schwarzbier
43;American-Style Imperial Stout
25;Porter
50;South German-Style Hefeweizen
-1;
26;American-Style Pale Ale
-1;
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
116;Light American Wheat Ale or Lager
72;Other Belgian-Style Ales
38;American-Style Brown Ale
95;American-Style Lager
-1;
121;Fruit Beer
42;American-Style Stout
31;American-Style India Pale Ale
84;German-Style Oktoberfest
123;Pumpkin Beer
72;Other Belgian-Style Ales
31;American-Style India Pale Ale
-1;
65;Belgian-Style Pale Strong Ale
-1;
72;Other Belgian-Style Ales
-1;
42;American-Style Stout
-1;
25;Porter
26;American-Style Pale Ale
15;Scotch Ale
-1;
50;South German-Style Hefeweizen
95;American-Style Lager
-1;
50;South German-Style Hefeweizen
26;American-Style Pale Ale
-1;
-1;
50;South German-Style Hefeweizen
95;American-Style Lager
26;American-Style Pale Ale
26;American-Style Pale Ale
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
15;Scotch Ale
26;American-Style Pale Ale
-1;
26;American-Style Pale Ale
42;American-Style Stout
95;American-Style Lager
-1;
-1;
-1;
26;American-Style Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
-1;
2;English-Style India Pale Ale
-1;
26;American-Style Pale Ale
-1;
35;American-Style Barley Wine Ale
-1;
31;American-Style India Pale Ale
90;Traditional German-Style Bock
-1;
-1;
1;Classic English-Style Pale Ale
10;English-Style Pale Mild Ale
-1;
42;American-Style Stout
121;Fruit Beer
67;Belgian-Style White
74;French & Belgian-Style Saison
72;Other Belgian-Style Ales
43;American-Style Imperial Stout
3;Ordinary Bitter
64;Belgian-Style Pale Ale
116;Light American Wheat Ale or Lager
26;American-Style Pale Ale
42;American-Style Stout
42;American-Style Stout
77;German-Style Pilsener
10;English-Style Pale Mild Ale
113;American-Style Cream Ale or Lager
-1;
86;German-Style Schwarzbier
91;German-Style Heller Bock/Maibock
29;Dark American-Belgo-Style Ale
33;American-Style Amber/Red Ale
32;Imperial or Double India Pale Ale
-1;
32;Imperial or Double India Pale Ale
77;German-Style Pilsener
74;French & Belgian-Style Saison
64;Belgian-Style Pale Ale
90;Traditional German-Style Bock
43;American-Style Imperial Stout
77;German-Style Pilsener
31;American-Style India Pale Ale
42;American-Style Stout
32;Imperial or Double India Pale Ale
26;American-Style Pale Ale
-1;
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
31;American-Style India Pale Ale
95;American-Style Lager
5;Extra Special Bitter
-1;
25;Porter
35;American-Style Barley Wine Ale
31;American-Style India Pale Ale
1;Classic English-Style Pale Ale
72;Other Belgian-Style Ales
32;Imperial or Double India Pale Ale
116;Light American Wheat Ale or Lager
32;Imperial or Double India Pale Ale
90;Traditional German-Style Bock
72;Other Belgian-Style Ales
38;American-Style Brown Ale
90;Traditional German-Style Bock
-1;
35;American-Style Barley Wine Ale
-1;
31;American-Style India Pale Ale
13;Old Ale
42;American-Style Stout
95;American-Style Lager
116;Light American Wheat Ale or Lager
95;American-Style Lager
-1;
33;American-Style Amber/Red Ale
95;American-Style Lager
-1;
38;American-Style Brown Ale
38;American-Style Brown Ale
-1;
42;American-Style Stout
95;American-Style Lager
95;American-Style Lager
95;American-Style Lager
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
-1;
25;Porter
25;Porter
-1;
-1;
-1;
38;American-Style Brown Ale
33;American-Style Amber/Red Ale
38;American-Style Brown Ale
-1;
86;German-Style Schwarzbier
-1;
-1;
33;American-Style Amber/Red Ale
-1;
38;American-Style Brown Ale
31;American-Style India Pale Ale
95;American-Style Lager
25;Porter
-1;
31;American-Style India Pale Ale
-1;
-1;
-1;
7;Scottish-Style Light Ale
-1;
84;German-Style Oktoberfest
33;American-Style Amber/Red Ale
42;American-Style Stout
95;American-Style Lager
26;American-Style Pale Ale
-1;
42;American-Style Stout
42;American-Style Stout
-1;
-1;
-1;
33;American-Style Amber/Red Ale
-1;
90;Traditional German-Style Bock
-1;
-1;
-1;
-1;
38;American-Style Brown Ale
95;American-Style Lager
25;Porter
13;Old Ale
-1;
50;South German-Style Hefeweizen
84;German-Style Oktoberfest
84;German-Style Oktoberfest
31;American-Style India Pale Ale
-1;
42;American-Style Stout
116;Light American Wheat Ale or Lager
70;Belgian-Style Fruit Lambic
95;American-Style Lager
26;American-Style Pale Ale
116;Light American Wheat Ale or Lager
95;American-Style Lager
95;American-Style Lager
42;American-Style Stout
-1;
67;Belgian-Style White
72;Other Belgian-Style Ales
38;American-Style Brown Ale
38;American-Style Brown Ale
96;American-Style Light Lager
61;Belgian-Style Tripel
25;Porter
-1;
42;American-Style Stout
31;American-Style India Pale Ale
26;American-Style Pale Ale
25;Porter
31;American-Style India Pale Ale
42;American-Style Stout
95;American-Style Lager
62;Belgian-Style Quadrupel
-1;
-1;
84;German-Style Oktoberfest
26;American-Style Pale Ale
60;Belgian-Style Dubbel
33;American-Style Amber/Red Ale
95;American-Style Lager
-1;
-1;
-1;
-1;
90;Traditional German-Style Bock
-1;
-1;
-1;
50;South German-Style Hefeweizen
-1;
84;German-Style Oktoberfest
50;South German-Style Hefeweizen
13;Old Ale
38;American-Style Brown Ale
95;American-Style Lager
-1;
95;American-Style Lager
50;South German-Style Hefeweizen
-1;
-1;
-1;
90;Traditional German-Style Bock
25;Porter
33;American-Style Amber/Red Ale
42;American-Style Stout
26;American-Style Pale Ale
26;American-Style Pale Ale
25;Porter
95;American-Style Lager
31;American-Style India Pale Ale
38;American-Style Brown Ale
42;American-Style Stout
26;American-Style Pale Ale
90;Traditional German-Style Bock
84;German-Style Oktoberfest
-1;
-1;
26;American-Style Pale Ale
-1;
90;Traditional German-Style Bock
-1;
43;American-Style Imperial Stout
37;Golden or Blonde Ale
86;German-Style Schwarzbier
38;American-Style Brown Ale
26;American-Style Pale Ale
-1;
-1;
38;American-Style Brown Ale
13;Old Ale
-1;
13;Old Ale
90;Traditional German-Style Bock
-1;
-1;
13;Old Ale
-1;
-1;
-1;
-1;
26;American-Style Pale Ale
-1;
-1;
-1;
-1;
5;Extra Special Bitter
42;American-Style Stout
31;American-Style India Pale Ale
-1;
-1;
25;Porter
74;French & Belgian-Style Saison
33;American-Style Amber/Red Ale
32;Imperial or Double India Pale Ale
22;Irish-Style Red Ale
119;American Rye Ale or Lager
60;Belgian-Style Dubbel
50;South German-Style Hefeweizen
32;Imperial or Double India Pale Ale
77;German-Style Pilsener
123;Pumpkin Beer
-1;
13;Old Ale
29;Dark American-Belgo-Style Ale
33;American-Style Amber/Red Ale
86;German-Style Schwarzbier
-1;
-1;
61;Belgian-Style Tripel
50;South German-Style Hefeweizen
37;Golden or Blonde Ale
67;Belgian-Style White
32;Imperial or Double India Pale Ale
116;Light American Wheat Ale or Lager
;
-1;
38;American-Style Brown Ale
-1;
113;American-Style Cream Ale or Lager
116;Light American Wheat Ale or Lager
33;American-Style Amber/Red Ale
123;Pumpkin Beer
31;American-Style India Pale Ale
-1;
50;South German-Style Hefeweizen
-1;
42;American-Style Stout
-1;
-1;
33;American-Style Amber/Red Ale
50;South German-Style Hefeweizen
26;American-Style Pale Ale
42;American-Style Stout
-1;
116;Light American Wheat Ale or Lager
26;American-Style Pale Ale
38;American-Style Brown Ale
26;American-Style Pale Ale
42;American-Style Stout
-1;
-1;
38;American-Style Brown Ale
86;German-Style Schwarzbier
26;American-Style Pale Ale
-1;
42;American-Style Stout
38;American-Style Brown Ale
10;English-Style Pale Mild Ale
38;American-Style Brown Ale
-1;
38;American-Style Brown Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
116;Light American Wheat Ale or Lager
95;American-Style Lager
95;American-Style Lager
-1;
95;American-Style Lager
26;American-Style Pale Ale
37;Golden or Blonde Ale
121;Fruit Beer
-1;
26;American-Style Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
50;South German-Style Hefeweizen
25;Porter
-1;
26;American-Style Pale Ale
-1;
13;Old Ale
84;German-Style Oktoberfest
-1;
95;American-Style Lager
116;Light American Wheat Ale or Lager
31;American-Style India Pale Ale
95;American-Style Lager
-1;
95;American-Style Lager
-1;
95;American-Style Lager
90;Traditional German-Style Bock
26;American-Style Pale Ale
38;American-Style Brown Ale
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
-1;
-1;
13;Old Ale
25;Porter
-1;
26;American-Style Pale Ale
42;American-Style Stout
95;American-Style Lager
95;American-Style Lager
-1;
26;American-Style Pale Ale
;
96;American-Style Light Lager
35;American-Style Barley Wine Ale
55;South German-Style Weizenbock
31;American-Style India Pale Ale
95;American-Style Lager
42;American-Style Stout
20;Sweet Stout
84;German-Style Oktoberfest
10;English-Style Pale Mild Ale
-1;
33;American-Style Amber/Red Ale
95;American-Style Lager
42;American-Style Stout
26;American-Style Pale Ale
50;South German-Style Hefeweizen
90;Traditional German-Style Bock
31;American-Style India Pale Ale
-1;
-1;
95;American-Style Lager
-1;
-1;
-1;
-1;
-1;
-1;
95;American-Style Lager
38;American-Style Brown Ale
95;American-Style Lager
-1;
42;American-Style Stout
33;American-Style Amber/Red Ale
42;American-Style Stout
95;American-Style Lager
-1;
33;American-Style Amber/Red Ale
25;Porter
86;German-Style Schwarzbier
86;German-Style Schwarzbier
70;Belgian-Style Fruit Lambic
-1;
70;Belgian-Style Fruit Lambic
42;American-Style Stout
38;American-Style Brown Ale
-1;
26;American-Style Pale Ale
25;Porter
-1;
-1;
-1;
95;American-Style Lager
-1;
84;German-Style Oktoberfest
-1;
-1;
42;American-Style Stout
-1;
26;American-Style Pale Ale
90;Traditional German-Style Bock
95;American-Style Lager
95;American-Style Lager
42;American-Style Stout
-1;
-1;
95;American-Style Lager
-1;
-1;
-1;
-1;
95;American-Style Lager
50;South German-Style Hefeweizen
-1;
-1;
25;Porter
42;American-Style Stout
33;American-Style Amber/Red Ale
50;South German-Style Hefeweizen
-1;
90;Traditional German-Style Bock
42;American-Style Stout
-1;
-1;
-1;
-1;
26;American-Style Pale Ale
10;English-Style Pale Mild Ale
90;Traditional German-Style Bock
-1;
95;American-Style Lager
-1;
-1;
26;American-Style Pale Ale
-1;
42;American-Style Stout
25;Porter
141;Winter Warmer
-1;
50;South German-Style Hefeweizen
26;American-Style Pale Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
-1;
95;American-Style Lager
42;American-Style Stout
-1;
-1;
-1;
-1;
-1;
33;American-Style Amber/Red Ale
-1;
61;Belgian-Style Tripel
-1;
-1;
-1;
-1;
-1;
50;South German-Style Hefeweizen
90;Traditional German-Style Bock
50;South German-Style Hefeweizen
-1;
-1;
-1;
-1;
95;American-Style Lager
38;American-Style Brown Ale
95;American-Style Lager
95;American-Style Lager
26;American-Style Pale Ale
42;American-Style Stout
-1;
25;Porter
-1;
25;Porter
42;American-Style Stout
35;American-Style Barley Wine Ale
84;German-Style Oktoberfest
-1;
84;German-Style Oktoberfest
72;Other Belgian-Style Ales
-1;
-1;
26;American-Style Pale Ale
26;American-Style Pale Ale
90;Traditional German-Style Bock
35;American-Style Barley Wine Ale
84;German-Style Oktoberfest
90;Traditional German-Style Bock
-1;
26;American-Style Pale Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
92;German-Style Doppelbock
72;Other Belgian-Style Ales
116;Light American Wheat Ale or Lager
65;Belgian-Style Pale Strong Ale
15;Scotch Ale
61;Belgian-Style Tripel
38;American-Style Brown Ale
95;American-Style Lager
65;Belgian-Style Pale Strong Ale
21;Oatmeal Stout
35;American-Style Barley Wine Ale
-1;
116;Light American Wheat Ale or Lager
2;English-Style India Pale Ale
86;German-Style Schwarzbier
43;American-Style Imperial Stout
10;English-Style Pale Mild Ale
95;American-Style Lager
60;Belgian-Style Dubbel
38;American-Style Brown Ale
32;Imperial or Double India Pale Ale
141;Winter Warmer
84;German-Style Oktoberfest
15;Scotch Ale
35;American-Style Barley Wine Ale
72;Other Belgian-Style Ales
35;American-Style Barley Wine Ale
42;American-Style Stout
;
31;American-Style India Pale Ale
116;Light American Wheat Ale or Lager
25;Porter
33;American-Style Amber/Red Ale
50;South German-Style Hefeweizen
32;Imperial or Double India Pale Ale
95;American-Style Lager
-1;
38;American-Style Brown Ale
126;Herb and Spice Beer
32;Imperial or Double India Pale Ale
50;South German-Style Hefeweizen
26;American-Style Pale Ale
77;German-Style Pilsener
31;American-Style India Pale Ale
50;South German-Style Hefeweizen
74;French & Belgian-Style Saison
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
13;Old Ale
95;American-Style Lager
38;American-Style Brown Ale
1;Classic English-Style Pale Ale
116;Light American Wheat Ale or Lager
31;American-Style India Pale Ale
61;Belgian-Style Tripel
25;Porter
26;American-Style Pale Ale
2;English-Style India Pale Ale
2;English-Style India Pale Ale
50;South German-Style Hefeweizen
25;Porter
116;Light American Wheat Ale or Lager
84;German-Style Oktoberfest
32;Imperial or Double India Pale Ale
70;Belgian-Style Fruit Lambic
-1;
72;Other Belgian-Style Ales
33;American-Style Amber/Red Ale
20;Sweet Stout
35;American-Style Barley Wine Ale
50;South German-Style Hefeweizen
62;Belgian-Style Quadrupel
21;Oatmeal Stout
95;American-Style Lager
13;Old Ale
-1;
21;Oatmeal Stout
25;Porter
-1;
-1;
37;Golden or Blonde Ale
33;American-Style Amber/Red Ale
43;American-Style Imperial Stout
31;American-Style India Pale Ale
25;Porter
123;Pumpkin Beer
67;Belgian-Style White
-1;
116;Light American Wheat Ale or Lager
5;Extra Special Bitter
141;Winter Warmer
31;American-Style India Pale Ale
25;Porter
66;Belgian-Style Dark Strong Ale
121;Fruit Beer
42;American-Style Stout
1;Classic English-Style Pale Ale
-1;
31;American-Style India Pale Ale
67;Belgian-Style White
32;Imperial or Double India Pale Ale
26;American-Style Pale Ale
3;Ordinary Bitter
42;American-Style Stout
4;Special Bitter or Best Bitter
15;Scotch Ale
38;American-Style Brown Ale
-1;
-1;
-1;
92;German-Style Doppelbock
50;South German-Style Hefeweizen
25;Porter
95;American-Style Lager
38;American-Style Brown Ale
25;Porter
-1;
42;American-Style Stout
13;Old Ale
42;American-Style Stout
90;Traditional German-Style Bock
33;American-Style Amber/Red Ale
26;American-Style Pale Ale
32;Imperial or Double India Pale Ale
31;American-Style India Pale Ale
38;American-Style Brown Ale
26;American-Style Pale Ale
-1;
-1;
-1;
70;Belgian-Style Fruit Lambic
70;Belgian-Style Fruit Lambic
-1;
-1;
25;Porter
90;Traditional German-Style Bock
-1;
-1;
-1;
26;American-Style Pale Ale
90;Traditional German-Style Bock
-1;
-1;
31;American-Style India Pale Ale
33;American-Style Amber/Red Ale
90;Traditional German-Style Bock
50;South German-Style Hefeweizen
90;Traditional German-Style Bock
42;American-Style Stout
26;American-Style Pale Ale
31;American-Style India Pale Ale
-1;
-1;
33;American-Style Amber/Red Ale
42;American-Style Stout
26;American-Style Pale Ale
26;American-Style Pale Ale
26;American-Style Pale Ale
-1;
-1;
-1;
116;Light American Wheat Ale or Lager
-1;
-1;
-1;
-1;
-1;
33;American-Style Amber/Red Ale
-1;
38;American-Style Brown Ale
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
-1;
-1;
-1;
-1;
-1;
42;American-Style Stout
-1;
42;American-Style Stout
-1;
26;American-Style Pale Ale
95;American-Style Lager
31;American-Style India Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
95;American-Style Lager
-1;
26;American-Style Pale Ale
55;South German-Style Weizenbock
95;American-Style Lager
5;Extra Special Bitter
38;American-Style Brown Ale
50;South German-Style Hefeweizen
-1;
26;American-Style Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
-1;
-1;
-1;
25;Porter
72;Other Belgian-Style Ales
-1;
-1;
95;American-Style Lager
90;Traditional German-Style Bock
-1;
-1;
90;Traditional German-Style Bock
-1;
31;American-Style India Pale Ale
43;American-Style Imperial Stout
38;American-Style Brown Ale
42;American-Style Stout
66;Belgian-Style Dark Strong Ale
31;American-Style India Pale Ale
21;Oatmeal Stout
116;Light American Wheat Ale or Lager
29;Dark American-Belgo-Style Ale
32;Imperial or Double India Pale Ale
25;Porter
-1;
33;American-Style Amber/Red Ale
67;Belgian-Style White
22;Irish-Style Red Ale
113;American-Style Cream Ale or Lager
25;Porter
26;American-Style Pale Ale
95;American-Style Lager
116;Light American Wheat Ale or Lager
116;Light American Wheat Ale or Lager
77;German-Style Pilsener
95;American-Style Lager
26;American-Style Pale Ale
38;American-Style Brown Ale
67;Belgian-Style White
57;German-Style Brown Ale/Altbier
60;Belgian-Style Dubbel
61;Belgian-Style Tripel
26;American-Style Pale Ale
95;American-Style Lager
-1;
29;Dark American-Belgo-Style Ale
20;Sweet Stout
21;Oatmeal Stout
15;Scotch Ale
50;South German-Style Hefeweizen
67;Belgian-Style White
62;Belgian-Style Quadrupel
37;Golden or Blonde Ale
95;American-Style Lager
25;Porter
-1;
116;Light American Wheat Ale or Lager
-1;
42;American-Style Stout
95;American-Style Lager
95;American-Style Lager
42;American-Style Stout
84;German-Style Oktoberfest
86;German-Style Schwarzbier
50;South German-Style Hefeweizen
70;Belgian-Style Fruit Lambic
10;English-Style Pale Mild Ale
-1;
-1;
-1;
95;American-Style Lager
90;Traditional German-Style Bock
70;Belgian-Style Fruit Lambic
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
90;Traditional German-Style Bock
31;American-Style India Pale Ale
26;American-Style Pale Ale
26;American-Style Pale Ale
-1;
25;Porter
31;American-Style India Pale Ale
84;German-Style Oktoberfest
-1;
25;Porter
-1;
84;German-Style Oktoberfest
33;American-Style Amber/Red Ale
42;American-Style Stout
38;American-Style Brown Ale
-1;
10;English-Style Pale Mild Ale
-1;
26;American-Style Pale Ale
50;South German-Style Hefeweizen
-1;
50;South German-Style Hefeweizen
90;Traditional German-Style Bock
-1;
-1;
26;American-Style Pale Ale
-1;
25;Porter
-1;
26;American-Style Pale Ale
-1;
-1;
116;Light American Wheat Ale or Lager
95;American-Style Lager
26;American-Style Pale Ale
-1;
95;American-Style Lager
116;Light American Wheat Ale or Lager
95;American-Style Lager
26;American-Style Pale Ale
95;American-Style Lager
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
-1;
-1;
90;Traditional German-Style Bock
-1;
-1;
25;Porter
42;American-Style Stout
33;American-Style Amber/Red Ale
21;Oatmeal Stout
31;American-Style India Pale Ale
-1;
33;American-Style Amber/Red Ale
33;American-Style Amber/Red Ale
-1;
-1;
25;Porter
25;Porter
-1;
-1;
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
33;American-Style Amber/Red Ale
43;American-Style Imperial Stout
31;American-Style India Pale Ale
26;American-Style Pale Ale
2;English-Style India Pale Ale
95;American-Style Lager
26;American-Style Pale Ale
38;American-Style Brown Ale
33;American-Style Amber/Red Ale
-1;
67;Belgian-Style White
84;German-Style Oktoberfest
22;Irish-Style Red Ale
43;American-Style Imperial Stout
29;Dark American-Belgo-Style Ale
86;German-Style Schwarzbier
113;American-Style Cream Ale or Lager
-1;
42;American-Style Stout
26;American-Style Pale Ale
126;Herb and Spice Beer
38;American-Style Brown Ale
15;Scotch Ale
90;Traditional German-Style Bock
5;Extra Special Bitter
43;American-Style Imperial Stout
25;Porter
38;American-Style Brown Ale
31;American-Style India Pale Ale
31;American-Style India Pale Ale
26;American-Style Pale Ale
61;Belgian-Style Tripel
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
67;Belgian-Style White
31;American-Style India Pale Ale
15;Scotch Ale
77;German-Style Pilsener
91;German-Style Heller Bock/Maibock
92;German-Style Doppelbock
31;American-Style India Pale Ale
26;American-Style Pale Ale
95;American-Style Lager
-1;
-1;
43;American-Style Imperial Stout
-1;
33;American-Style Amber/Red Ale
43;American-Style Imperial Stout
95;American-Style Lager
25;Porter
72;Other Belgian-Style Ales
31;American-Style India Pale Ale
96;American-Style Light Lager
26;American-Style Pale Ale
33;American-Style Amber/Red Ale
-1;
33;American-Style Amber/Red Ale
15;Scotch Ale
26;American-Style Pale Ale
-1;
67;Belgian-Style White
31;American-Style India Pale Ale
62;Belgian-Style Quadrupel
-1;
126;Herb and Spice Beer
42;American-Style Stout
113;American-Style Cream Ale or Lager
25;Porter
74;French & Belgian-Style Saison
50;South German-Style Hefeweizen
31;American-Style India Pale Ale
77;German-Style Pilsener
26;American-Style Pale Ale
13;Old Ale
38;American-Style Brown Ale
116;Light American Wheat Ale or Lager
84;German-Style Oktoberfest
72;Other Belgian-Style Ales
-1;
20;Sweet Stout
31;American-Style India Pale Ale
31;American-Style India Pale Ale
31;American-Style India Pale Ale
42;American-Style Stout
96;American-Style Light Lager
95;American-Style Lager
33;American-Style Amber/Red Ale
25;Porter
31;American-Style India Pale Ale
43;American-Style Imperial Stout
38;American-Style Brown Ale
-1;
84;German-Style Oktoberfest
113;American-Style Cream Ale or Lager
42;American-Style Stout
65;Belgian-Style Pale Strong Ale
121;Fruit Beer
-1;
26;American-Style Pale Ale
72;Other Belgian-Style Ales
67;Belgian-Style White
32;Imperial or Double India Pale Ale
-1;
43;American-Style Imperial Stout
38;American-Style Brown Ale
43;American-Style Imperial Stout
15;Scotch Ale
31;American-Style India Pale Ale
-1;
-1;
43;American-Style Imperial Stout
42;American-Style Stout
95;American-Style Lager
90;Traditional German-Style Bock
26;American-Style Pale Ale
15;Scotch Ale
90;Traditional German-Style Bock
25;Porter
95;American-Style Lager
-1;
26;American-Style Pale Ale
-1;
-1;
-1;
-1;
74;French & Belgian-Style Saison
26;American-Style Pale Ale
26;American-Style Pale Ale
-1;
13;Old Ale
-1;
25;Porter
-1;
-1;
-1;
50;South German-Style Hefeweizen
-1;
-1;
-1;
50;South German-Style Hefeweizen
95;American-Style Lager
33;American-Style Amber/Red Ale
31;American-Style India Pale Ale
42;American-Style Stout
95;American-Style Lager
95;American-Style Lager
-1;
95;American-Style Lager
95;American-Style Lager
-1;
-1;
-1;
90;Traditional German-Style Bock
31;American-Style India Pale Ale
13;Old Ale
26;American-Style Pale Ale
-1;
-1;
35;American-Style Barley Wine Ale
-1;
-1;
-1;
-1;
-1;
1;Classic English-Style Pale Ale
-1;
-1;
-1;
42;American-Style Stout
15;Scotch Ale
-1;
95;American-Style Lager
26;American-Style Pale Ale
50;South German-Style Hefeweizen
37;Golden or Blonde Ale
31;American-Style India Pale Ale
5;Extra Special Bitter
67;Belgian-Style White
38;American-Style Brown Ale
13;Old Ale
37;Golden or Blonde Ale
5;Extra Special Bitter
141;Winter Warmer
67;Belgian-Style White
26;American-Style Pale Ale
57;German-Style Brown Ale/Altbier
31;American-Style India Pale Ale
37;Golden or Blonde Ale
67;Belgian-Style White
15;Scotch Ale
74;French & Belgian-Style Saison
-1;
77;German-Style Pilsener
;
5;Extra Special Bitter
-1;
-1;
121;Fruit Beer
33;American-Style Amber/Red Ale
32;Imperial or Double India Pale Ale
77;German-Style Pilsener
-1;
-1;
42;American-Style Stout
26;American-Style Pale Ale
77;German-Style Pilsener
74;French & Belgian-Style Saison
-1;
29;Dark American-Belgo-Style Ale
21;Oatmeal Stout
-1;
26;American-Style Pale Ale
84;German-Style Oktoberfest
35;American-Style Barley Wine Ale
25;Porter
-1;
;
-1;
38;American-Style Brown Ale
25;Porter
25;Porter
32;Imperial or Double India Pale Ale
26;American-Style Pale Ale
116;Light American Wheat Ale or Lager
77;German-Style Pilsener
91;German-Style Heller Bock/Maibock
-1;
77;German-Style Pilsener
77;German-Style Pilsener
116;Light American Wheat Ale or Lager
-1;
31;American-Style India Pale Ale
31;American-Style India Pale Ale
31;American-Style India Pale Ale
25;Porter
70;Belgian-Style Fruit Lambic
26;American-Style Pale Ale
31;American-Style India Pale Ale
74;French & Belgian-Style Saison
121;Fruit Beer
33;American-Style Amber/Red Ale
116;Light American Wheat Ale or Lager
31;American-Style India Pale Ale
26;American-Style Pale Ale
32;Imperial or Double India Pale Ale
50;South German-Style Hefeweizen
35;American-Style Barley Wine Ale
77;German-Style Pilsener
-1;
95;American-Style Lager
42;American-Style Stout
95;American-Style Lager
37;Golden or Blonde Ale
31;American-Style India Pale Ale
32;Imperial or Double India Pale Ale
116;Light American Wheat Ale or Lager
-1;
3;Ordinary Bitter
32;Imperial or Double India Pale Ale
126;Herb and Spice Beer
33;American-Style Amber/Red Ale
31;American-Style India Pale Ale
32;Imperial or Double India Pale Ale
22;Irish-Style Red Ale
42;American-Style Stout
43;American-Style Imperial Stout
121;Fruit Beer
21;Oatmeal Stout
20;Sweet Stout
35;American-Style Barley Wine Ale
1;Classic English-Style Pale Ale
-1;
31;American-Style India Pale Ale
30;American-Style Strong Pale Ale
31;American-Style India Pale Ale
14;Strong Ale
84;German-Style Oktoberfest
26;American-Style Pale Ale
127;Specialty Beer
130;Smoke Beer
26;American-Style Pale Ale
82;Vienna-Style Lager
77;German-Style Pilsener
90;Traditional German-Style Bock
26;American-Style Pale Ale
50;South German-Style Hefeweizen
42;American-Style Stout
-1;
70;Belgian-Style Fruit Lambic
95;American-Style Lager
116;Light American Wheat Ale or Lager
116;Light American Wheat Ale or Lager
38;American-Style Brown Ale
38;American-Style Brown Ale
-1;
-1;
42;American-Style Stout
95;American-Style Lager
-1;
-1;
25;Porter
33;American-Style Amber/Red Ale
25;Porter
31;American-Style India Pale Ale
38;American-Style Brown Ale
-1;
95;American-Style Lager
33;American-Style Amber/Red Ale
37;Golden or Blonde Ale
30;American-Style Strong Pale Ale
38;American-Style Brown Ale
-1;
95;American-Style Lager
38;American-Style Brown Ale
26;American-Style Pale Ale
31;American-Style India Pale Ale
67;Belgian-Style White
33;American-Style Amber/Red Ale
