1097;Pioneer Peak Porter;;601;2;25;4,300000191;0;0;0;;2010-07-22T22:00:00+02:00
1098;Wild Banshee Barleywine;;513;-1;-1;9,800000191;0;0;0;;2010-07-22T22:00:00+02:00
1099;Thundermuck Stout;;124;3;42;0;0;0;0;;2010-07-22T22:00:00+02:00
11;Hitachino Nest Real Ginger Brew;;742;-1;-1;7;0;0;0;;2010-07-22T22:00:00+02:00
110;Adriaan;;620;-1;-1;5;0;0;0;;2010-07-22T22:00:00+02:00
1100;Solidarity;;904;3;42;0;0;0;0;;2010-07-22T22:00:00+02:00
1101;Irish Red;;444;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1102;Buccaneer Brown Ale;;625;3;38;0;0;0;0;;2010-07-22T22:00:00+02:00
1103;Hoppy Hour IPA;;834;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
1104;Sisyphus Barleywine;;1044;-1;-1;11,10000038;0;0;0;;2010-07-22T22:00:00+02:00
1105;Pallavicini Pilsner;;1025;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1106;Four Alarm Alt;;1027;3;38;4,800000191;0;0;0;;2010-07-22T22:00:00+02:00
1107;Hibernator Doppelbock;;818;7;90;0;0;0;0;;2010-07-22T22:00:00+02:00
1108;Silver;;860;-1;-1;5,099999905;0;0;0;;2010-07-22T22:00:00+02:00
1109;IPA;;1119;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
111;Leute Bok Bier;;304;7;90;7,5;0;0;0;;2010-07-22T22:00:00+02:00
1110;Thunderhead Amber Ale;;1129;3;33;6;0;0;0;;2010-07-22T22:00:00+02:00
1111;Impale Ale;;1145;3;26;0;0;0;0;;2010-07-22T22:00:00+02:00
1112;Old Town IPA;;1294;3;31;0;0;0;0;;2010-07-22T22:00:00+02:00
1113;Emancipator;;1305;7;90;8,300000191;0;0;0;;2010-07-22T22:00:00+02:00
1114;Pale;;778;3;26;0;0;0;0;;2010-07-22T22:00:00+02:00
1115;Black Sheep Espresso Stout;;1263;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1116;Superhop Ale;;76;3;26;5,599999905;0;0;0;;2010-07-22T22:00:00+02:00
1117;Oatmeal Stout;;144;1;21;4,5;0;0;0;;2010-07-22T22:00:00+02:00
1118;5 Czars Imperial Stout;;841;3;42;0;0;0;0;;2010-07-22T22:00:00+02:00
1119;Ironhead Porter Old No. 3;;537;2;25;6;0;0;0;;2010-07-22T22:00:00+02:00
112;La Folie Falling Rock;;905;-1;-1;6;0;0;0;;2010-07-22T22:00:00+02:00
1120;Kölsch;;383;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
